"NAME","CATEGORY","상가업소번호","상호명","상권업종대분류명","상권업종중분류명","시도명","시군구명","법정동명","지번주소","도로명","구우편번호","경도","위도","거리"
"참식당","한식","MA010120220800190084","참식당","음식","한식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 43-2","서울특별시 마포구 토정로",121875,126.943545,37.54015398,544
"띠아모마포펜트라우스점","비알코올 ","MA010120220800202284","띠아모마포펜트라우스점","음식","비알코올 ","서울특별시","마포구","신공덕동","서울특별시 마포구 신공덕동 172","서울특별시 마포구 백범로",121802,126.9541152,37.54409553,582
"온달만두분식","기타 간이","MA010120220800186844","온달만두분식","음식","기타 간이","서울특별시","마포구","대흥동","서울특별시 마포구 대흥동 194-2","서울특별시 마포구 백범로",121809,126.9434774,37.54734369,523
"마포나루","한식","MA010120220800191873","마포나루","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 563","서울특별시 마포구 마포대로",121815,126.9491392,37.54145635,307
"30년소문난집","한식","MA010120220800196958","30년소문난집","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 256-30","서울특별시 마포구 만리재로",121803,126.953732,37.54479495,557
"회사랑","한식","MA010120220800191931","회사랑","음식","한식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 43-5","서울특별시 마포구 토정로",121875,126.9431908,37.54039409,546
"포메인","동남아시아","MA010120220800193722","포메인","음식","동남아시아","서울특별시","마포구","도화동","서울특별시 마포구 도화동 559","서울특별시 마포구 마포대로",121784,126.947185,37.54121368,300
"어머니밥상","한식","MA010120220800204512","어머니밥상","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 200-16","서울특별시 마포구 도화4길",121813,126.9513106,37.5407368,485
"치킨마루","기타 간이","MA010120220800200785","치킨마루","음식","기타 간이","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 256-5","서울특별시 마포구 마포대로6길",121803,126.9531704,37.54530357,522
"장수족발","한식","MA010120220800195612","장수족발","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 256-10","서울특별시 마포구 만리재로",121803,126.9532456,37.54478163,514
"姜세꼬시","한식","MA010120220800185588","姜세꼬시","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 181-13","서울특별시 마포구 도화길",121812,126.950706,37.54189377,359
"한양설농탕","한식","MA010120220800196751","한양설농탕","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 335-2","서울특별시 마포구 도화길",121813,126.9482633,37.54016907,420
"호남식당","한식","MA010120220800197108","호남식당","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 256-5","서울특별시 마포구 마포대로6길",121803,126.9531704,37.54530357,522
"봄이네밥상","한식","MA010120220800197109","봄이네밥상","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 256-5","서울특별시 마포구 마포대로6길",121803,126.9531704,37.54530357,522
"다락","기타 간이","MA010120220800198735","다락","음식","기타 간이","서울특별시","마포구","도화동","서울특별시 마포구 도화동 340","서울특별시 마포구 도화2길",121813,126.9487514,37.54006529,440
"엄마손칼국수","한식","MA010120220800339465","엄마손칼국수","음식","한식","서울특별시","마포구","대흥동","서울특별시 마포구 대흥동 241-26","서울특별시 마포구 백범로20길",121809,126.9439318,37.54641969,422
"쭈꾸미숯불구이집","한식","MA010120220800207059","쭈꾸미숯불구이집","음식","한식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 40-1","서울특별시 마포구 토정로",121875,126.9437739,37.53996681,548
"어부네","한식","MA010120220800217904","어부네","음식","한식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 502","서울특별시 마포구 토정로31길",121070,126.9414648,37.54162207,591
"여수식당","한식","MA010120220800207433","여수식당","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 256-5","서울특별시 마포구 마포대로6길",121803,126.9531704,37.54530357,522
"교꾸스시","일식","MA010120220800459988","교꾸스시","음식","일식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 26-4","서울특별시 마포구 토정로37길",121875,126.944922,37.54120249,378
"목우촌한우명가","한식","MA010120220800338025","목우촌한우명가","음식","한식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 50-15","서울특별시 마포구 토정로",121875,126.9433014,37.53977336,591
"일만족발마포","한식","MA010120220800391104","일만족발마포","음식","한식","서울특별시","마포구","대흥동","서울특별시 마포구 대흥동 197-1","서울특별시 마포구 백범로17길",121809,126.9436587,37.5473273,511
"포멜로빈","비알코올 ","MA010120220800618091","포멜로빈","음식","비알코올 ","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 478","서울특별시 마포구 백범로",121862,126.9492466,37.54428658,158
"홍신에프앤비","기타 간이","MA010120220800623039","홍신에프앤비","음식","기타 간이","서울특별시","마포구","도화동","서울특별시 마포구 도화동 26-1","서울특별시 마포구 새창로",121812,126.9526082,37.54181155,505
"도원떡","기타 간이","MA010120220800596295","도원떡","음식","기타 간이","서울특별시","마포구","대흥동","서울특별시 마포구 대흥동 218","서울특별시 마포구 백범로18길",121809,126.94233,37.54685587,563
"더맛집","한식","MA010120220800610755","더맛집","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 173","서울특별시 마포구 마포대로",121745,126.9478042,37.54224639,186
"홍박아구찜","한식","MA010120220800594890","홍박아구찜","음식","한식","서울특별시","마포구","공덕동","서울특별시 마포구 공덕동 384-19","서울특별시 마포구 마포대로7길",121805,126.9520406,37.54678928,512
"선미옥칼국수","한식","MA010120220800560566","선미옥칼국수","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 203-2","서울특별시 마포구 삼개로",121813,126.9479278,37.53908483,537
"이요이요스시","일식","MA010120220800582439","이요이요스시","음식","일식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 169-1","서울특별시 마포구 마포대로",121812,126.9483468,37.5406744,366
"작은섬소년","한식","MA010120220800531688","작은섬소년","음식","한식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 40-1","서울특별시 마포구 토정로",121875,126.9437739,37.53996681,548
"골든스푼","한식","MA010120220800756674","골든스푼","음식","한식","서울특별시","마포구","마포동","서울특별시 마포구 마포동 188-1","서울특별시 마포구 마포대로4길",121812,126.946257,37.53880863,577
"도마다리","한식","MA010120220800723466","도마다리","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 250-13","서울특별시 마포구 도화길",121813,126.9469464,37.53967077,473
"부일씨엔디","중식","MA010120220800816462","부일씨엔디","음식","중식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 26-7","서울특별시 마포구 토정로37길",121875,126.9447756,37.54115613,389
"서울미트볼","서양식","MA010120220800679687","서울미트볼","음식","서양식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 184-22","서울특별시 마포구 새창로4길",121812,126.951784,37.54167809,450
"연안식당","한식","MA010120220800699609","연안식당","음식","한식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 26-9","서울특별시 마포구 토정로35길",121875,126.9447206,37.54103851,403
"나루","일식","MA010120220800637462","나루","음식","일식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 502","서울특별시 마포구 토정로31길",121070,126.9414648,37.54162207,591
"마포투뿔","한식","MA010120220800921399","마포투뿔","음식","한식","서울특별시","마포구","대흥동","서울특별시 마포구 대흥동 802","서울특별시 마포구 독막로",121811,126.9449446,37.54441942,234
"미락","한식","MA010120220800868620","미락","음식","한식","서울특별시","마포구","도화동","서울특별시 마포구 도화동 36","서울특별시 마포구 마포대로",121796,126.9475381,37.5402437,407
"종로떡방","기타 간이","MA010120220800872658","종로떡방","음식","기타 간이","서울특별시","마포구","용강동","서울특별시 마포구 용강동 18-3","서울특별시 마포구 큰우물로",121875,126.9442765,37.5420437,353
"지여사청국장","한식","MA010120220800856682","지여사청국장","음식","한식","서울특별시","마포구","대흥동","서울특별시 마포구 대흥동 405-4","서울특별시 마포구 독막로",121811,126.9421673,37.54635884,545
"스테이크바이앵거스","서양식","MA010120220800832917","스테이크바이앵거스","음식","서양식","서울특별시","마포구","용강동","서울특별시 마포구 용강동 51-8","서울특별시 마포구 토정로",121875,126.9439298,37.53934649,597
